Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-25,58.95513160691109,59.22481940344936,56.999914371404294,57.009544372558594,10969100,0.0,0.0
2025-03-26,57.134756978312296,57.49112581115496,56.37385828388366,57.02880859375,11579500,0.0,0.0
2025-03-27,56.99991253776442,57.36591503075412,56.6050163680707,56.730228424072266,8751200,0.0,0.0
2025-03-28,57.21181212060549,57.89565611358846,56.08491090933646,57.8089714050293,10791600,0.0,0.0
2025-03-31,57.5970754520924,59.36929332788773,57.18291558022599,58.74324035644531,11615900,0.0,0.0
2025-04-01,58.53134368006215,58.84918516704024,57.057707285352194,57.356285095214844,9623800,0.0,0.0
2025-04-02,57.606704775808936,58.02086461638755,56.98064817749137,57.40443801879883,8310000,0.0,0.0
2025-04-03,58.36760246104018,58.56023555208126,55.535908147499306,55.69001388549805,13246900,0.0,0.0
2025-04-04,55.320042884150304,55.6608019602108,53.27548099979656,53.84016799926758,14657900,0.62,0.0
2025-04-07,52.477130871575724,53.840170964892074,51.299070042315094,53.73307418823242,16820500,0.0,0.0
2025-04-08,53.713602715189,54.29776594954514,50.78306330278737,51.66904067993164,16335100,0.0,0.0
2025-04-09,49.8484012141633,52.623164207928255,48.602188676862426,52.32135009765625,24323900,0.0,0.0
2025-04-10,51.92217666670824,52.00979724789848,47.53123123928411,49.12793731689453,23973300,0.0,0.0
2025-04-11,49.137675578672365,49.66341763756353,47.988825355251386,49.371337890625,13411300,0.0,0.0
2025-04-14,50.169689847792824,50.23784166347232,49.2155607142845,49.98470687866211,14310300,0.0,0.0
2025-04-15,49.867879472170024,50.14048675537109,48.35879388988949,48.680084228515625,15684400,0.0,0.0
2025-04-16,48.777439433737676,49.069522889480936,47.550703032798594,48.056976318359375,14991000,0.0,0.0
2025-04-17,47.88172913839313,48.767706485676314,47.76489798105786,47.9304084777832,14244100,0.0,0.0
2025-04-21,48.047240189666574,48.358792422153506,46.88865555723051,47.64806365966797,10338700,0.0,0.0
2025-04-22,48.008298021100124,48.738499248296364,47.58964902038798,48.50483322143555,13376000,0.0,0.0
2025-04-23,46.37264686621693,48.02777038677599,46.28502257059923,47.24888610839844,24036600,0.0,0.0
2025-04-24,46.67446184713627,47.55070481929597,45.69112581304199,47.4046630859375,20579300,0.0,0.0
2025-04-25,47.579908126487965,47.65779803552681,45.72032925913133,46.63551712036133,16298800,0.0,0.0
2025-04-28,47.03469851808259,47.57017869951393,46.6549907429628,47.18073654174805,18574700,0.0,0.0
2025-04-29,47.05416851474535,48.17380815975654,46.878919924396556,47.92067337036133,19932800,0.0,0.0
2025-04-30,48.86506353979063,49.02083964905693,47.8525206865574,48.87480163574219,15951600,0.0,0.0
2025-05-01,48.26143193598766,48.85532951756192,47.40466147171682,48.300376892089844,17163100,0.0,0.0
2025-05-02,48.787179076811995,49.31292485702723,48.36853007189937,49.23503494262695,14167200,0.0,0.0
2025-05-05,49.13767520546058,49.26424074264217,48.03750432921949,48.73849868774414,12394600,0.0,0.0
2025-05-06,48.4269494609354,48.485363185096105,46.148721368775675,46.314231872558594,18517500,0.0,0.0
2025-05-07,46.51868351797363,46.91786002763159,46.03188271526902,46.36290740966797,15921800,0.0,0.0
2025-05-08,45.75927576411729,46.14871789451645,45.29194743603554,45.6424446105957,23404000,0.0,0.0
2025-05-09,45.66191832454218,45.876108159463776,45.097227591577266,45.22379684448242,14915400,0.0,0.0
2025-05-12,44.980396049312155,47.14178914241989,44.29887416550529,46.90812683105469,25598900,0.0,0.0
2025-05-13,46.05135605388361,46.37264637239223,45.282209879873975,45.36009979248047,16888200,0.0,0.0
2025-05-14,45.47693158097566,45.62297331214976,42.838472035596695,42.95530319213867,21973700,0.0,0.0
2025-05-15,43.51999432751274,44.639633992234444,43.247383341062445,44.60069274902344,27844400,0.0,0.0
2025-05-16,44.775941156151575,45.5645561093274,44.59095446718794,45.51587677001953,12116100,0.0,0.0
2025-05-19,45.36983687852516,46.02215193649739,45.16538141674108,45.973472595214844,10079100,0.0,0.0
2025-05-20,46.236342046051256,46.98601201667314,46.216869568191605,46.60630798339844,12595000,0.0,0.0
2025-05-21,46.4407992384773,46.61604783180705,45.691125525676824,45.75927734375,11963200,0.0,0.0
2025-05-22,45.66191713041585,46.02214868726862,45.24326813975098,45.788482666015625,11036200,0.0,0.0
2025-05-23,45.6911215665532,45.915049479961134,45.26273821664174,45.61323165893555,8401400,0.0,0.0
2025-05-27,45.983204419918565,46.10977367140892,45.55482104086836,45.65217971801758,12954500,0.0,0.0
2025-05-28,45.66191639210598,45.953996128453014,44.883032143186746,45.73006820678711,12427700,0.0,0.0
2025-05-29,45.7592778462944,46.58683776855469,45.652181069861655,46.58683776855469,10490600,0.0,0.0
2025-05-30,46.606309014700656,47.07363735168711,46.05135638240452,47.00548553466797,20759300,0.0,0.0
2025-06-02,47.21968023314454,47.579911805313685,46.55763081110658,47.50202560424805,13505600,0.0,0.0
2025-06-03,47.209945378280615,47.63832876484325,46.392119848300645,46.82050323486328,12432700,0.0,0.0
2025-06-04,46.89839012630537,47.56043955147434,46.684200286865234,46.684200286865234,11203100,0.0,0.0
2025-06-05,46.7815581144152,47.3170382742481,46.470005886367126,46.57710266113281,12786000,0.0,0.0
2025-06-06,46.830235541771614,47.394926253301755,46.82050115991557,47.13205337524414,9319900,0.0,0.0
2025-06-09,47.27809853490195,48.06671351235721,47.26836043834325,47.70648193359375,9863500,0.0,0.0
2025-06-10,47.91093576604111,49.29345202476256,47.82331146996725,48.650875091552734,11365600,0.0,0.0
2025-06-11,48.728760618302545,49.4200168811171,48.54377764647759,48.83585739135742,11024600,0.0,0.0
2025-06-12,48.835856200578384,49.40054691237312,48.63140075554734,49.351863861083984,9620400,0.0,0.0
2025-06-13,48.91375011287983,49.127939957293485,48.3393249722331,48.436683654785156,9499400,0.0,0.0
2025-06-16,48.0277689555779,48.13486201236778,46.9762774394993,47.37545394897461,14974400,0.0,0.0
2025-06-17,47.122319710183284,47.27809582021714,45.91505207192436,45.98320388793945,12453800,0.0,0.0
2025-06-18,46.06109817244415,46.1195118980048,45.16538266922441,45.6035041809082,15864200,0.0,0.0
2025-06-20,45.68138429883115,46.148716325014504,45.486666954249245,45.62297058105469,47287200,0.0,0.0
2025-06-23,45.65218199317922,45.93452737057681,45.09722933498156,45.68138885498047,9508300,0.0,0.0
2025-06-24,45.83716571785675,46.148717936863804,45.47693044700857,45.788482666015625,14585000,0.0,0.0
2025-06-25,45.75927944716636,45.75927944716636,45.24327173975141,45.44772720336914,9013100,0.0,0.0
2025-06-26,45.66191847680715,45.827428973161915,45.24326947379796,45.41851806640625,7325600,0.0,0.0
2025-06-27,45.593766379593625,45.710597535951315,44.96092383083144,45.126434326171875,21865000,0.0,0.0
2025-06-30,45.184851021387786,45.49640324256988,44.9511849985035,45.06801986694336,17511800,0.0,0.0
2025-07-01,45.03880779966662,46.98601097449691,44.951183508239446,46.25580978393555,21112400,0.0,0.0
2025-07-02,46.33370137551796,46.94707143777297,46.10977344796353,46.37264633178711,12299100,0.0,0.0
2025-07-03,46.569932189271505,46.62912007191531,46.06684835722256,46.28386306762695,7024100,0.62,0.0
2025-07-07,46.22467796231264,46.283862080716354,45.70186484719704,45.85969543457031,10687100,0.0,0.0
2025-07-08,46.01752890751389,47.1716644444937,45.84983178123905,46.40224075317383,9837200,0.0,0.0
2025-07-09,46.56006961244376,47.13220409507463,46.461423140970766,47.013832092285156,11949000,0.0,0.0
2025-07-10,46.80668215705522,47.95095493444279,46.34305312866411,47.86217498779297,14727300,0.0,0.0
2025-07-11,47.102610918467725,47.15193227154591,46.086576745740665,46.22467803955078,13716400,0.0,0.0
2025-07-14,46.244407240083255,47.31962929212179,46.244407240083255,46.69816970825195,10867500,0.0,0.0
2025-07-15,46.5107499754098,46.84614046484461,45.55389986317379,45.80051040649414,14878700,0.0,0.0
2025-07-16,46.135901004005156,46.77708616035313,46.017528996568004,46.53047561645508,13250500,0.0,0.0
2025-07-17,46.175356482260845,47.7043409987907,46.175356482260845,47.408409118652344,16472000,0.0,0.0
2025-07-18,47.48732297059365,47.58596944020572,46.619252852897695,46.717899322509766,10717000,0.0,0.0
2025-07-21,46.74749422512357,46.74749422512357,45.938611939998,46.056983947753906,9999300,0.0,0.0
2025-07-22,46.27400228828147,47.4873257122245,46.21481440309708,47.368953704833984,9605500,0.0,0.0
2025-07-23,48.19756503545261,48.45403834398037,47.704343950379176,48.31593704223633,10834300,0.0,0.0
2025-07-24,48.35539499251811,48.61186829765327,48.049596569145464,48.2764778137207,6860600,0.0,0.0
2025-07-25,48.41458060079773,48.57241118799521,46.648848319478496,47.77339172363281,11922000,0.0,0.0
2025-07-28,47.78325527923601,47.80298457333422,46.69817044468119,46.86586380004883,7445600,0.0,0.0
2025-07-29,46.53047268642233,46.54033921482478,45.74131974823732,46.22467803955078,11423400,0.0,0.0
2025-07-30,46.36278078325077,46.61925408506475,45.18891598617677,45.35660934448242,14148800,0.0,0.0
2025-07-31,43.57114977605939,44.89298246269506,42.37755562790478,42.72281265258789,44531300,0.0,0.0
2025-08-01,43.01874366923287,43.857218009193666,42.97928507928741,43.63033676147461,18629500,0.0,0.0
2025-08-04,43.47250360314463,44.892978890678656,43.285080956414525,44.78447341918945,14662800,0.0,0.0
2025-08-05,45.001489425596944,45.277695783943884,44.4392177061801,45.228370666503906,11936900,0.0,0.0
2025-08-06,45.09027041786843,45.28755960328395,44.13342407751721,44.212337493896484,11324200,0.0,0.0
2025-08-07,44.37016892234449,45.327019043631495,44.14328767190106,44.745018005371094,11841800,0.0,0.0
2025-08-08,44.80420182571085,45.46512004035034,44.675967052180866,45.32701873779297,9988000,0.0,0.0
2025-08-11,45.41579836420246,45.741322323226115,45.0804078762209,45.307289123535156,8664200,0.0,0.0
2025-08-12,45.46511798533134,46.16549099548882,45.366475277385646,45.918880462646484,10290800,0.0,0.0
2025-08-13,46.10630816285869,47.2209850930753,45.721592559984636,47.201255798339844,10114400,0.0,0.0
2025-08-14,46.786951315172416,47.32949374321718,46.37264365684384,47.161800384521484,9410200,0.0,0.0
2025-08-15,47.64515523143524,47.970682948114664,47.28017268850409,47.78325653076172,11208000,0.0,0.0
2025-08-18,47.733933156760386,48.049594331292056,47.42813851060798,47.536643981933594,7866300,0.0,0.0
2025-08-19,47.74380015609521,48.187696100111665,47.51691515687063,47.68461227416992,9083800,0.0,0.0
2025-08-20,47.8424454091587,48.907804762643764,47.58597209978911,47.60569763183594,9803200,0.0,0.0
2025-08-21,47.60569460806035,48.25674625062222,47.41827196169397,47.77339172363281,8782200,0.0,0.0
2025-08-22,48.177834360840144,48.4441741907101,47.07302021554774,47.27030563354492,11609100,0.0,0.0
2025-08-25,47.31962996548177,47.497189849114115,46.30359201736818,46.50088119506836,10859700,0.0,0.0
2025-08-26,46.56006826490065,46.75735743915856,46.352916325269945,46.56993103027344,12198300,0.0,0.0
2025-08-27,46.658713764133154,47.191393437629195,46.55020452364564,46.9842414855957,8562300,0.0,0.0
2025-08-28,46.98423924404176,47.003968538005346,46.017526417694455,46.244407653808594,7872000,0.0,0.0
2025-08-29,46.35291777182788,46.7179003096595,46.18522065143295,46.540340423583984,10687000,0.0,0.0
2025-09-02,46.65871411684651,47.21112308942329,46.40224080710124,46.7672233581543,9510300,0.0,0.0
2025-09-03,46.67844291699217,47.852307737921365,46.65871362214737,46.85600280761719,8379900,0.0,0.0
2025-09-04,46.954646179440985,47.04342612600249,45.68213862936381,46.056983947753906,10633100,0.0,0.0
2025-09-05,46.08657730857826,46.53047325468106,45.86955883681026,46.50088119506836,8227300,0.0,0.0
2025-09-08,46.017527719803255,46.17535831299984,45.228370990842166,46.086578369140625,10005600,0.0,0.0
2025-09-09,46.10630611540083,46.87572976102446,46.09643958698214,46.58966064453125,7891000,0.0,0.0
2025-09-10,46.36278198621531,46.79681518630771,46.145763504679984,46.51074981689453,8513400,0.0,0.0
2025-09-11,46.73763143820258,47.5366471939214,46.57980084027234,46.89546203613281,9875800,0.0,0.0
2025-09-12,46.777084319972744,47.25057985704885,45.56376094328826,45.57362747192383,11896400,0.0,0.0
2025-09-15,45.69199988924395,46.096441018474735,45.37633870364813,45.72159194946289,9669100,0.0,0.0
2025-09-16,45.42566182055676,46.20495204903074,45.415799054427225,45.71173095703125,9050600,0.0,0.0
2025-09-17,45.61308719601618,46.16549239805985,45.386202187487434,45.52430725097656,14352600,0.0,0.0
2025-09-18,45.47498302269722,45.69200150659291,44.90284851466989,44.98176193237305,18963900,0.0,0.0
2025-09-19,45.060677675011526,45.30728821230341,44.38989671253935,44.40962600708008,28356200,0.0,0.0
2025-09-22,44.41948813271641,44.922575728809456,44.350437484308046,44.37016677856445,11546000,0.0,0.0
2025-09-23,44.31097970917956,44.97189790847773,44.103827760151944,44.301116943359375,16358100,0.0,0.0
2025-09-24,44.1432879684396,44.25179721133241,43.45277768337672,43.56128692626953,19374200,0.0,0.0
2025-09-25,43.581013992910364,43.857216587619384,42.60443461979497,42.82145309448242,21345600,0.0,0.0
2025-09-26,43.3639971003079,43.54155699280694,42.66362405932736,43.521827697753906,14999600,0.0,0.0
2025-09-29,43.40345429249767,44.074235250783616,43.19630234558005,43.551422119140625,20722400,0.0,0.0
2025-09-30,43.58101565337674,44.91271108629446,43.52182776812194,44.48854064941406,35920400,0.0,0.0
2025-10-01,45.37634035174356,47.921362986397014,45.02122056430556,46.78695297241211,36615400,0.0,0.0
2025-10-02,46.45156258229899,46.76722378005388,45.04094995852883,45.11000061035156,27612200,0.0,0.0
2025-10-03,45.20000076293945,46.18000030517578,44.65999984741211,45.45000076293945,17894000,0.62,0.0
2025-10-06,45.349998474121094,45.90999984741211,44.869998931884766,45.13999938964844,19162500,0.0,0.0
2025-10-07,45.029998779296875,45.16999816894531,44.25,44.65999984741211,13018100,0.0,0.0
2025-10-08,44.7400016784668,44.900001525878906,44.459999084472656,44.540000915527344,10822900,0.0,0.0
2025-10-09,44.81999969482422,45.189998626708984,44.529998779296875,44.68000030517578,13379400,0.0,0.0
2025-10-10,44.779998779296875,44.779998779296875,43.77000045776367,43.959999084472656,14024900,0.0,0.0
2025-10-13,43.68000030517578,44.22999954223633,43.290000915527344,43.540000915527344,15509100,0.0,0.0
2025-10-14,43.43000030517578,43.900001525878906,43.27000045776367,43.79999923706055,16805600,0.0,0.0
2025-10-15,43.779998779296875,44.2400016784668,43.400001525878906,43.61000061035156,11941500,0.0,0.0
2025-10-16,43.72999954223633,43.93000030517578,43.220001220703125,43.38999938964844,12922100,0.0,0.0
2025-10-17,43.279998779296875,43.65999984741211,43.11000061035156,43.630001068115234,13966200,0.0,0.0
2025-10-20,43.65999984741211,43.97999954223633,43.5099983215332,43.59000015258789,11511500,0.0,0.0
2025-10-21,43.599998474121094,44.58000183105469,43.34000015258789,44.540000915527344,16468500,0.0,0.0
2025-10-22,44.59000015258789,45.22999954223633,44.33000183105469,44.38999938964844,14316500,0.0,0.0
2025-10-23,44.349998474121094,44.349998474121094,43.52000045776367,43.83000183105469,15379100,0.0,0.0
2025-10-24,43.93000030517578,43.939998626708984,43.58000183105469,43.83000183105469,10105900,0.0,0.0
2025-10-27,43.81999969482422,43.81999969482422,43.209999084472656,43.38999938964844,21380700,0.0,0.0
2025-10-28,43.38999938964844,43.38999938964844,42.75,42.81999969482422,17960600,0.0,0.0
2025-10-29,42.81999969482422,43.150001525878906,42.52000045776367,42.599998474121094,16147100,0.0,0.0
2025-10-30,43.27000045776367,45.81999969482422,43.20000076293945,45.619998931884766,41931600,0.0,0.0
2025-10-31,45.470001220703125,46.5,45.20000076293945,46.06999969482422,21482900,0.0,0.0
2025-11-03,46.20000076293945,46.65999984741211,45.5099983215332,46.02000045776367,20374700,0.0,0.0
2025-11-04,45.4900016784668,46.599998474121094,45.380001068115234,45.59000015258789,16316800,0.0,0.0
2025-11-05,45.54999923706055,46.630001068115234,45.43000030517578,46.470001220703125,11730700,0.0,0.0
2025-11-06,46.40999984741211,47.0,45.959999084472656,46.630001068115234,11591200,0.0,0.0
2025-11-07,46.720001220703125,46.9900016784668,46.31999969482422,46.689998626708984,9007500,0.0,0.0
2025-11-10,46.66999816894531,47.400001525878906,46.66999816894531,47.2599983215332,10737100,0.0,0.0
2025-11-11,47.47999954223633,48.28499984741211,47.459999084472656,48.17499923706055,5900233,0.0,0.0
